"CFIHOS unique id","CFIHOS name","CFIHOS description","created date","modified date","terminated date","change request number","status","CFIHOS definition file"
"CFIHOS-20000633","CS0520","A report documenting  assumptions and method determining computer analysis to verify the module design for loadout/in condition.","2017-02-13T21:51:20.370Z","2021-10-14T14:53:14.601Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000634","CS0521","A report documenting  assumptions and method determining computer analysis to verify the module design for transportation condition.","2017-02-13T21:51:20.370Z","2021-10-14T14:53:14.601Z",,"CR0027;CR0030;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000635","CS0522","A report documenting  assumptions and method determining computer analysis to verify the module design for setdown condition.","2017-02-13T21:51:20.370Z","2021-10-14T14:53:14.601Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000636","CS1448","A report shows weight and center of gravity of equipment. If large items are to be handled for equipment installation or maintenance, then the weight and center of gravity of these individual parts should be shown.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000637","CS1903",,"2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000638","CS2180","A datasheet which provides precise information about an object and may complements a specification. Not to be used if a more specific document type can be used. Can be used for singular/specialty deliverables which do not have a unique document type.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000639","CS2332","A diagram detailing static and dynamic forces or movements acting on foundations or other load bearing supports, anchor bolt details, lengths and pre-tensioning. May include Civil Structural for loads imposed, and Civil Foundations for foundation design.  Also see Foundation Design Diagram, specifically for construction details.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;CR0030;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000640","CS2358","A detail diagram depicting the support of pipe, cable, instrument and other supports (e.g., pipe shoes, sleeper, hangers).","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000641","CS2402","Anchoring of deep water structures using tendons.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000642","CS2408","A diagram depicting primary steel(e.g., bracing, beams).","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000643","CS4018","A diagram showing the main features and locations of major items. Usually has some dimensions to convey spatial relationships but is generally inadequate for construction.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;CR0030;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000644","CS5721","A strategy about the philosophy and approach for a design.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000645","CS6063","To detail method recording weight during design and manufacture and method of weighing equipment prior to shipment.   The weighing procedure shall include: - A description of the weight measuring and recording devices giving capacity and accuracy.  Accuracy to be within ±1% - Description of calibration certificate (calibrated within the last six months) for each of the measuring/recording devices to be used for the weighing - Methods to be used for weighing and measuring/calculating centre of gravity including temporary lifting/supporting equipment used.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000646","CS6180","A document which describes a set of logically sequenced instructions to execute an activity. Not to be used if a more specific document type can be used.  Can be used for singular/speciality deliverables which do not have a unique document type.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000647","CS7205","A request, approval or rejection of changes to a technical specification. Would typically include justification and reasons for the request, and acceptance or rejection from a purely technical perspective. Synonym: Concession, Change Request.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000648","CS7303","A request with a brief description of the parts to be ordered, with a statement of the pertinent drawings, specifications, etc., as well as a list of drawings and documents to be provided by the manufacturer/supplier.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000649","CS7403","A report documenting verification of a design, based on comparison with standards, constructability, operability, safety, etc. May be performed by internal or external resources.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000650","CS7753","A document capturing scope and details of the activity to which it refers and any conditions relating to the appointment of a person(s) to undertake the activity. Includes the distribution of work, schedule and the responsibilities among the people participating in an evaluation process.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000651","CS7770","A specification that describes the deliverable in terms of form, fit, function, and performance characteristics to satisfy the intended use where interpretation is required.Includes most discipline specifications describing the functionality (e.g., relief and blowdown specification, surface coating, inspection specifications, operating envelopes, etc.).","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;CR0030;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000652","CS7771","A specification that describes the physical equipment for the purpose of procurement or fabrication. Compliments the datasheet.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;CR0030;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000653","CS7880","A document formally establishing the mandatory limits or parameters which are to be met. Not to be used if a more specific document type can be used.  Can be used for singular/specialty deliverables which do not have a unique document type.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;CR0030;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000654","CS8180","Design calculation of structural components, e.g. bearing supports, joint connections.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000655","CS8225",,"2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000656","CS8241","A study describes materials and reasons for selecting those materials (e.g. environmental conditions). Considered a precursor to the MS Report and MS Diagram, where used.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000657","CS8380","A document detailing the result of a professional evaluation and/or investigation of a specific subject. Not to be used if a more specific document type can be used.  Can be used for singular/specialty deliverables which do not have a unique document type.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;CR0030;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000658","CS8502","Request (e.g., from a Contractor) for clarification of scope, technical details, or assumptions. Synonyms include Technical Query (TQ) and Request for Information (RFI).","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000659","CX0502","Verification of module/substructure design for cyclic loads.","2017-02-13T21:51:20.370Z","2021-10-14T14:53:14.601Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000660","CX0503","A report documenting method (including software) and results of finite element analysis of components.","2017-02-13T21:51:20.370Z","2021-10-14T14:53:14.601Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000661","CX0512","Computer structural analysis for substructures for in-place loading condition.","2017-02-13T21:51:20.370Z","2021-10-14T14:53:14.601Z","2021-10-14T14:53:14.601Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000662","CX0780","An assessment which details a Health check, GAP analysis, etc. both informal and to meet Project Management Framework requirements. Not to be used if a more specific document type can be used. Can be used for singular/specialty deliverables which do not have a unique document type.","2017-02-13T21:51:20.370Z","2021-10-14T14:53:14.601Z",,"CR0027;CR0030;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000663","CX1380","A document showing inputs, formulas, rationale, and conclusions/mathematical results as required to enhance design or bound activities.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000664","CX2341","A diagrams documenting Interfaces and demarcation of responsibilities between different organizations (e.g. battery limits, terminations).","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000665","CX2386","A diagram depicting secondary and higher order steel elements in the structure (including but not limited to cladding, roofs, grating).","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000666","CX2397","Includes steel reinforcement in concrete structures (e.g., rebar).","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000667","CX2405","A diagram showing anchoring and mooring of offshore vessels and structures and the interaction of anchor lines with sub-sea pipelines and structures.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000668","CX3309","A consolidated list of assemblies or bulk material showing the quantity of each required to suit a purpose. Use Bill of Materials for sub assemblies and parts.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
